"uid","namedLocation","domainID","siteID","plotID","plotType","sampleID","sampleCode","chlorophyllSampleID","chlorophyllSampleCode","collectDate","sampleCondition","extractionStartDate","extractionLength","freshMass","solventVolume","analyticalRepNumber","extractChlAConc","extractChlBConc","extractCarotConc","handlingQF","measurementQF","relativeAccuracyScale","absorbanceStandardQF","chlQAMaterialQF","remarks","laboratoryName","testMethod","analyzedBy","reviewedBy","dataQF","publicationDate","release"
"99e87136-8355-4e39-8c91-81316593e69e","MOAB_050.basePlot.cfc","D13","MOAB","MOAB_050","tower","S9R44vg6v28AUjyK+5gXsQ7cK2aGaqvobTxW2uhKu7M=","A00000286548","S9R44vg6v28AUjyK+5gXsQ7cK2aGaqvoC/Sq0L393HE=","B00000113470","2022-05-12T18:20Z","OK",2022-05-18,48,0.1984,20,1,4.7,0.99,1.84,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oRIgwAyNbI9p3dxUK5sY7g==",NA,"20241211T172326Z","RELEASE-2025"
"4b846a11-04bc-4d66-8b65-d0fd27aa6a1f","MOAB_010.basePlot.cfc","D13","MOAB","MOAB_010","distributed","S9R44vg6v29asw3BrXkkW9kbsPiyWGVnCDrVL1yv26o=","A00000286542","S9R44vg6v29asw3BrXkkW9kbsPiyWGVnUsj5vdQoNgEgm03JG49zkg==","B00000113463","2022-05-13T16:43Z","OK",2022-05-17,48,0.1504,20,1,6.64,1.57,2.15,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oRIgwAyNbI9p3dxUK5sY7g==",NA,"20241211T172326Z","RELEASE-2025"
"b9bbd740-3a15-46a8-ac66-4e3c8fac196f","MOAB_010.basePlot.cfc","D13","MOAB","MOAB_010","distributed","S9R44vg6v2/UPBHhSB8uzHvJQAU8x7Svj0EX1ZRzu30=","A00000286543","S9R44vg6v2/UPBHhSB8uzHvJQAU8x7SvgVCUqmaUfMU2eZm4x1hx8g==","B00000113464","2022-05-13T17:05Z","OK",2022-05-17,48,0.1445,20,1,6.51,1.78,1.75,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oRIgwAyNbI9p3dxUK5sY7g==",NA,"20241211T172326Z","RELEASE-2025"
"73acd738-e3c2-45e3-91eb-7707c9298ebd","MOAB_016.basePlot.cfc","D13","MOAB","MOAB_016","distributed","S9R44vg6v2+BnKnG+DfiUjqLSZEGpeqAOsxynu2wu2U=","A00000286538","S9R44vg6v2+BnKnG+DfiUjqLSZEGpeqAe1Qbtl6bHszoAQanotk0rg==","B00000113477","2022-05-14T14:18Z","OK",2022-05-18,48,0.1221,20,1,6.5,1.1,2.34,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oRIgwAyNbI9p3dxUK5sY7g==",NA,"20241211T172326Z","RELEASE-2025"
"3fefe5a4-35dc-44c7-b6e6-0b4d0c331735","MOAB_005.basePlot.cfc","D13","MOAB","MOAB_005","distributed","S9R44vg6v2/HVigvKOUsg402HWkBPoSMZvyYwM3884c=","A00000286534","S9R44vg6v2/HVigvKOUsg402HWkBPoSM+iKvhROD0OQju2kHuIY/uA==","B00000113472","2022-05-14T15:04Z","OK",2022-05-17,48,0.1833,20,1,11.09,1.6,3.82,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oRIgwAyNbI9p3dxUK5sY7g==",NA,"20241211T172326Z","RELEASE-2025"
"86a9141d-b33d-499f-9ae8-5c98cd06d65f","MOAB_005.basePlot.cfc","D13","MOAB","MOAB_005","distributed","S9R44vg6v28kwEsUGHI0epks1I310xBRrDfxkyL2L/k=","A00000286535","S9R44vg6v28kwEsUGHI0epks1I310xBR3yZnsRj2kao=","B00000113478","2022-05-14T15:37Z","OK",2022-05-17,48,0.1758,20,1,9.12,2.07,3.41,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oRIgwAyNbI9p3dxUK5sY7g==",NA,"20241211T172326Z","RELEASE-2025"
"aa9ccb4a-9f45-4f2c-8be7-a806ec2370c2","MOAB_002.basePlot.cfc","D13","MOAB","MOAB_002","distributed","S9R44vg6v2+SKjSdx5MDkjv9caCTGEhRbMk5ant3nyg=","A00000286632","S9R44vg6v2+SKjSdx5MDkjv9caCTGEhRiJHXyRUU+yg=","B00000113479","2022-05-14T16:50Z","OK",2022-05-17,48,0.1989,20,1,10.61,1.99,3.6,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oRIgwAyNbI9p3dxUK5sY7g==",NA,"20241211T172326Z","RELEASE-2025"
"fe45d878-a22e-4232-8ff2-2ef2eb798a53","MOAB_018.basePlot.cfc","D13","MOAB","MOAB_018","distributed","S9R44vg6v2+LKvXQpZ1PMDX/oFJoZlFXti8XMcQ6P6k=","A00000286544","S9R44vg6v2+LKvXQpZ1PMDX/oFJoZlFXr7+cK+PYR9AR4PaRcXrLMg==","B00000113465","2022-05-14T18:26Z","OK",2022-05-18,48,0.1134,20,1,6.27,1.11,2.21,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oRIgwAyNbI9p3dxUK5sY7g==",NA,"20241211T172326Z","RELEASE-2025"
"5aa7599f-ba07-45ca-9669-7492b0b322a2","JORN_011.basePlot.cfc","D14","JORN","JORN_011","distributed","NrWJnEy30paiSqN+9z7T0vb6Y1PPMSPdlc3fy0lSY1E=","A00000355422","NrWJnEy30paiSqN+9z7T0vb6Y1PPMSPd9wlI9QPSNLl2SJYnduw4wg==","B00000111363","2022-08-29T19:34Z","OK",2022-09-06,48,0.1907,20,1,6.36,1.32,1.86,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172437Z","RELEASE-2025"
"aed04580-527d-4f4b-927a-a38510b4bff4","JORN_001.basePlot.cfc","D14","JORN","JORN_001","distributed","NrWJnEy30pbt+dOpNyz1JZ/gy8NL8mN0qRr5sTWz4HQ=","A00000355437","NrWJnEy30pbt+dOpNyz1JZ/gy8NL8mN0uzzfQXJVZx+g5R/jVqVdqA==","B00000111346","2022-08-29T21:45Z","OK",2022-09-06,48,0.1942,20,1,17.13,3.02,5.41,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172437Z","RELEASE-2025"
"ea8da5ec-e4f1-403f-b03b-126ed189a31e","JORN_001.basePlot.cfc","D14","JORN","JORN_001","distributed","NrWJnEy30palUinYjroI3xIUzpcKuo4o9BmqUX9DvOQ=","A00000355312","NrWJnEy30palUinYjroI3xIUzpcKuo4oiLBlEnYotVZiP4uO+90YPw==","B00000111350","2022-08-30T13:50Z","OK",2022-09-06,48,0.1909,20,1,10.07,2.01,2.94,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172437Z","RELEASE-2025"
"7be70aad-34cd-46f3-96c8-1258aaf5988f","JORN_001.basePlot.cfc","D14","JORN","JORN_001","distributed","NrWJnEy30palUinYjroI35or/0tYTJyDDi7eYrKXNCo=","A00000355295","NrWJnEy30palUinYjroI35or/0tYTJyDoSLxzIgr4Njd6WgsR1jYiQ==","B00000111341","2022-08-30T14:48Z","OK",2022-09-06,48,0.1814,20,1,9.4,2.04,2.55,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172437Z","RELEASE-2025"
"f501d8a9-80eb-43d3-880e-ceacd16b6291","JORN_002.basePlot.cfc","D14","JORN","JORN_002","distributed","NrWJnEy30pbhSG614nyBEB9N4c0Vg5O9ZHZyOFmTgu8=","A00000355421","NrWJnEy30pbhSG614nyBEB9N4c0Vg5O94TupiZonT6Q=","B00000111342","2022-08-30T16:07Z","OK",2022-09-06,48,0.1392,20,1,5.95,1.54,1.8,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172437Z","RELEASE-2025"
"339435ef-fdbf-4097-87e2-6d56691e7111","JORN_002.basePlot.cfc","D14","JORN","JORN_002","distributed","NrWJnEy30pZxH/6PUXNbX3+4Fr+xthrXneVNhnZwdj4=","A00000355293","NrWJnEy30pZxH/6PUXNbX3+4Fr+xthrX4UxA0VsPkb1lQBHqhD4E1g==","B00000111365","2022-08-30T16:20Z","OK",2022-09-06,48,0.1756,20,1,16.44,3.08,4.78,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172437Z","RELEASE-2025"
"aa8f52d4-442b-450b-bcf3-cd040624b352","JORN_003.basePlot.cfc","D14","JORN","JORN_003","distributed","NrWJnEy30pbcpw8EaMiyiL21KUUfPRkilUpAd98doRI=","A00000355278","NrWJnEy30pbcpw8EaMiyiL21KUUfPRki+P+AEgXWUrg=","B00000111343","2022-08-30T17:40Z","OK",2022-09-06,48,0.1468,20,1,8.48,1.9,2.69,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172437Z","RELEASE-2025"
"acbf374a-5c7e-4381-8cf4-34dc3b223519","JORN_009.basePlot.cfc","D14","JORN","JORN_009","distributed","NrWJnEy30pawL8XCla3vZIOvcKUKVHrD4zKRWeMY820=","A00000355358","NrWJnEy30pawL8XCla3vZIOvcKUKVHrDJFZduE5f+NwIMVG750OYog==","B00000111348","2022-08-30T19:00Z","OK",2022-09-06,48,0.1705,20,1,16.27,3.02,5.06,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172437Z","RELEASE-2025"
"b3014d8a-5970-467b-b6dc-7827f04c6095","JORN_009.basePlot.cfc","D14","JORN","JORN_009","distributed","NrWJnEy30paXWVwPGNeLA8B3YD6xVqKltNpRdY49Bx0=","A00000355311","NrWJnEy30paXWVwPGNeLA8B3YD6xVqKlcM/jUAPWGVk=","B00000111347","2022-08-30T19:33Z","OK",2022-09-06,48,0.1438,20,1,8.37,2.14,2.45,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172437Z","RELEASE-2025"
"a6c2c190-bd9a-462f-8b6d-2a8e9ba5e0a8","JORN_007.basePlot.cfc","D14","JORN","JORN_007","distributed","NrWJnEy30pYr4GLSTAZ24x3y7hW+Ma+ewdsKP6PKpFc=","A00000355406","NrWJnEy30pYr4GLSTAZ24x3y7hW+Ma+eWhf23kLY+TL+0z/gcq3Kpw==","B00000111344","2022-08-30T20:21Z","OK",2022-09-06,48,0.1653,20,1,9.45,1.85,2.88,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172437Z","RELEASE-2025"
"2148d317-9a6c-4134-9834-3884703e87cd","JORN_007.basePlot.cfc","D14","JORN","JORN_007","distributed","NrWJnEy30pboUEQP7+NMQ/sSZisc0ObLCkYZgQ2LnI8=","A00000355263","NrWJnEy30pboUEQP7+NMQ/sSZisc0ObLa59zbVD29Aw=","B00000111352","2022-08-30T20:50Z","OK",2022-09-06,48,0.1421,20,1,7.05,1.71,2.07,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172437Z","RELEASE-2025"
"eb1faae2-fc74-4c6b-9ed9-1490d961872e","JORN_015.basePlot.cfc","D14","JORN","JORN_015","distributed","NrWJnEy30paqsnCyxogov8Jgd9dDllR/1dNTGPMeIfU=","A00000355390","NrWJnEy30paqsnCyxogov8Jgd9dDllR/aQlG1DOJpxM=","B00000111359","2022-08-30T21:22Z","OK",2022-09-06,48,0.1314,20,1,3.81,0.82,1.34,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172437Z","RELEASE-2025"
"fa17e64a-399a-4828-a26d-a9a7608cfa73","JORN_005.basePlot.cfc","D14","JORN","JORN_005","distributed","NrWJnEy30pYb69Uqz+Q+XFrify8aWS3n86F9QQ1DrSk=","A00000355277","NrWJnEy30pYb69Uqz+Q+XFrify8aWS3nuC6HMgR7P2X3062Z7UftfQ==","B00000111364","2022-08-31T14:13Z","OK",2022-09-12,48,0.152,20,1,13.64,2.42,3.96,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172437Z","RELEASE-2025"
"28d46ba2-c375-476e-a3f7-8fba122c2c4f","JORN_005.basePlot.cfc","D14","JORN","JORN_005","distributed","NrWJnEy30pZbEqIOrdFqU3hpVVpRVC/cLAkrOYUNDH8=","A00000355310","NrWJnEy30pZbEqIOrdFqU3hpVVpRVC/cwFzNvxWIWP4=","B00000111351","2022-08-31T15:07Z","OK",2022-09-12,48,0.1209,20,1,4.76,1,1.54,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172437Z","RELEASE-2025"
"15764b86-aff6-4017-933c-f5e3d319f795","JORN_045.basePlot.cfc","D14","JORN","JORN_045","tower","NrWJnEy30pb8qHZiI2Blmkt8/Lll4XzfBJEWHkhKRZY=","A00000355389","NrWJnEy30pb8qHZiI2Blmkt8/Lll4Xzff7d67b73nGg=","B00000111349","2022-08-31T16:16Z","OK",2022-09-12,48,0.1796,20,1,4.55,1.06,2.49,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172437Z","RELEASE-2025"
"b7deded8-f0fa-4f51-8811-2dc1d450e969","JORN_045.basePlot.cfc","D14","JORN","JORN_045","tower","NrWJnEy30pb8qHZiI2Blmkvv9VPtED64D/qFMsCgrR8=","A00000355373","NrWJnEy30pb8qHZiI2Blmkvv9VPtED64pb+4+5koRek=","B00000111353","2022-08-31T16:40Z","OK",2022-09-12,48,0.181,20,1,4.17,0.81,2.17,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172437Z","RELEASE-2025"
"625a4e56-7e2a-4f13-92ff-31b9ee3bd352","JORN_045.basePlot.cfc","D14","JORN","JORN_045","tower","NrWJnEy30pb8qHZiI2BlmhF2EpXPDxpIakGejVSm414=","A00000355375","NrWJnEy30pb8qHZiI2BlmhF2EpXPDxpI3CxHrOrCNj4=","B00000111356","2022-08-31T17:03Z","OK",2022-09-12,48,0.1864,20,1,6.59,1.55,2.8,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172437Z","RELEASE-2025"
"0c4db30c-5736-4b1d-b528-3d304079f42c","JORN_017.basePlot.cfc","D14","JORN","JORN_017","distributed","NrWJnEy30pYntBfYtB0m5PN615af2/UTw/6wLPz+eTk=","A00000355359","NrWJnEy30pYntBfYtB0m5PN615af2/UTQ7KihJwol5M=","B00000111357","2022-08-31T18:28Z","OK",2022-09-12,48,0.1379,20,1,3.47,0.65,1.93,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172437Z","RELEASE-2025"
"a9fd93ec-00e3-42a0-a5df-58aff650b17e","ABBY_063.basePlot.cfc","D16","ABBY","ABBY_063","tower","kfvvZaGzVPHQIDWINLElZfVOo6zqoxaZLFsgckTAYWk=","A00000293094","kfvvZaGzVPHQIDWINLElZfVOo6zqoxaZZ5gmqG/l2B6YWyZ2mRX+UQ==","B00000120778","2022-07-21T18:50Z","OK",2022-08-03,48,0.0949,20,1,12.73,3.08,4.01,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172508Z","RELEASE-2025"
"3975ad1d-3a1c-4838-988b-23a15c342633","ABBY_063.basePlot.cfc","D16","ABBY","ABBY_063","tower","kfvvZaGzVPGPhaYaj+FlWoHv6mpr4nnqWst7dUOFqyE=","A00000293104","kfvvZaGzVPGPhaYaj+FlWoHv6mpr4nnqiWVUV5sUCx4uKl9LHndgUw==","B00000120763","2022-07-21T19:31Z","OK",2022-08-03,48,0.1918,20,1,7.62,2.42,1.72,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172508Z","RELEASE-2025"
"7f42f822-a425-41a5-aea7-77dceeaec447","ABBY_065.basePlot.cfc","D16","ABBY","ABBY_065","tower","kfvvZaGzVPHo2doGCQ8J8yUp3Jd7mW9KrCiw0fkR5uU=","A00000293108","kfvvZaGzVPHo2doGCQ8J8yUp3Jd7mW9Kd6eV7LKEhBg=","B00000120762","2022-07-21T21:09Z","OK",2022-08-03,48,0.088,20,1,9.27,2.05,2.95,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172508Z","RELEASE-2025"
"e5f9ade6-bc67-4def-a673-0b74b124a7bd","ABBY_065.basePlot.cfc","D16","ABBY","ABBY_065","tower","kfvvZaGzVPE9vtI1B88fgbkwz2wHe/jk+tpxH1U0wGk=","A00000293109","kfvvZaGzVPE9vtI1B88fgbkwz2wHe/jk+yCzsZAfwogIC3ZJRmcyag==","B00000120759","2022-07-21T21:09Z","OK",2022-08-03,48,0.0892,20,1,7.19,1.71,1.93,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172508Z","RELEASE-2025"
"4edbb02f-7dc8-4e60-8321-77e8b991bc1a","ABBY_002.basePlot.cfc","D16","ABBY","ABBY_002","distributed","kfvvZaGzVPGkB14bgRrp3GeJJptmchH6HvBGaMyzet4=","A00000293088","kfvvZaGzVPGkB14bgRrp3GeJJptmchH6XlDyDsx8ZOE=","B00000120779","2022-07-25T17:16Z","OK",2022-08-03,48,0.1801,20,1,4.96,1.32,1.37,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172508Z","RELEASE-2025"
"56c2f6c3-c8c1-4e5a-9a27-b93a1d0b2d7b","ABBY_002.basePlot.cfc","D16","ABBY","ABBY_002","distributed","kfvvZaGzVPFU5M6V7OvUnOENGPzY3sWww4PvE5FN6b4=","A00000293082","kfvvZaGzVPFU5M6V7OvUnOENGPzY3sWwK5GR+ibz2E04k47hTsExhw==","B00000120766","2022-07-25T17:26Z","OK",2022-08-03,48,0.1692,20,1,6.44,1.63,1.53,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172508Z","RELEASE-2025"
"8c0864d1-829f-4b49-ad10-a5f285ae49f3","ABBY_011.basePlot.cfc","D16","ABBY","ABBY_011","distributed","kfvvZaGzVPExLx6BiA79chacx1CrOpHs0qIAjIyPylg=","A00000293099","kfvvZaGzVPExLx6BiA79chacx1CrOpHs01slnlYeicnDev7SU1upqg==","B00000120776","2022-07-25T20:47Z","OK",2022-08-03,48,0.0817,20,1,7.71,1.73,2.19,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172508Z","RELEASE-2025"
"8569865e-653d-4005-9123-5e8aecc74b32","ABBY_011.basePlot.cfc","D16","ABBY","ABBY_011","distributed","kfvvZaGzVPEFPQQCMZee+24rsqGRZN/KtMFC8s+UZ20=","A00000293098","kfvvZaGzVPEFPQQCMZee+24rsqGRZN/KxCYfitcUdSw=","B00000120764","2022-07-25T20:49Z","OK",2022-08-03,48,0.1212,20,1,4.97,1.11,2.37,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172508Z","RELEASE-2025"
"61b12d54-d22b-4d3c-a328-77aa2e6d4328","ABBY_009.basePlot.cfc","D16","ABBY","ABBY_009","distributed","kfvvZaGzVPEZ6NvgAVPspoY8sc9cpgyDdseCwurFQXs=","A00000293100","kfvvZaGzVPEZ6NvgAVPspoY8sc9cpgyDZWXH882mD9g2JyOnSqPOGA==","B00000120773","2022-07-28T18:27Z","OK",2022-08-03,48,0.0786,20,1,10.68,2.57,3.03,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172508Z","RELEASE-2025"
"a7dd0c2f-0d3d-4d8f-aff0-66eba578c11a","ABBY_013.basePlot.cfc","D16","ABBY","ABBY_013","distributed","kfvvZaGzVPExrsMcoYMjR5UtvgRFZhhMQ6rzCVA5h7c=","A00000293084","kfvvZaGzVPExrsMcoYMjR5UtvgRFZhhMQt3rLdcNf3w=","B00000120782","2022-08-08T15:26Z","OK",2022-08-17,48,0.0741,20,1,10.8,3.04,2.35,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172158Z","RELEASE-2025"
"0fcbc3fe-6a02-4e45-8e59-67d95fc84d64","ABBY_013.basePlot.cfc","D16","ABBY","ABBY_013","distributed","kfvvZaGzVPFoMWqFjzgPpkmrzQisk8y2+gBz7kx/RwY=","A00000293090","kfvvZaGzVPFoMWqFjzgPpkmrzQisk8y2eGm4a7Cy2ns=","B00000120780","2022-08-08T15:26Z","OK",2022-08-17,48,0.0701,20,1,11.24,3.19,2.76,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172158Z","RELEASE-2025"
"9adcab22-d0d2-4e4b-84aa-1fc8b8ac0633","ABBY_013.basePlot.cfc","D16","ABBY","ABBY_013","distributed","kfvvZaGzVPFpMwqw9mQ53SxMmBBGp/5vN+8i+BRu1bc=","A00000293083","kfvvZaGzVPFpMwqw9mQ53SxMmBBGp/5vx7T4JW+rHIqpYpwmfmfPlQ==","B00000120783","2022-08-08T16:12Z","OK",2022-08-17,48,0.0732,20,1,9.25,2.52,2.38,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172158Z","RELEASE-2025"
"139f4956-3729-4488-9a0d-3c7231445098","ABBY_013.basePlot.cfc","D16","ABBY","ABBY_013","distributed","kfvvZaGzVPEIrp3+5hasl+cL+F/QacoaN1j+nc4XcHo=","A00000293089","kfvvZaGzVPEIrp3+5hasl+cL+F/QacoayHduNGeODv0=","B00000120781","2022-08-08T16:21Z","OK",2022-08-17,48,0.1798,20,1,9.51,3.12,2.09,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172158Z","RELEASE-2025"
"e234944f-cb66-4a6e-9008-ccd1a411dada","ABBY_018.basePlot.cfc","D16","ABBY","ABBY_018","distributed","kfvvZaGzVPE7RuvX/cMP/D91H/huAfWQwILWOhRoCqQ=","A00000293095","kfvvZaGzVPE7RuvX/cMP/D91H/huAfWQdNu2RBgAg5w=","B00000120770","2022-08-08T17:34Z","OK",2022-08-17,48,0.1961,20,1,7.84,2.52,2.27,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172158Z","RELEASE-2025"
"4e9f0b21-8727-4cc6-9b13-2f4eb64253e3","ABBY_003.basePlot.cfc","D16","ABBY","ABBY_003","distributed","kfvvZaGzVPHjZxtG0dwk1ZQLiAJ+z9ZBDRS6EYSw7dM=","A00000293086","kfvvZaGzVPHjZxtG0dwk1ZQLiAJ+z9ZBXNle49q3ksY=","B00000120768","2022-08-09T15:40Z","OK",2022-08-17,48,0.0727,20,1,12.35,3.86,2.76,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172158Z","RELEASE-2025"
"e311a22d-8f84-428f-ba90-67e27107ed68","ABBY_003.basePlot.cfc","D16","ABBY","ABBY_003","distributed","kfvvZaGzVPFhSFFsweBnQqPj+XT9nWPXNERaZzDy3Mw=","A00000293105","kfvvZaGzVPFhSFFsweBnQqPj+XT9nWPXwpB5yqRp5t4=","B00000120777","2022-08-09T15:54Z","OK",2022-08-17,48,0.0891,20,1,17.28,4.29,4.72,"sample held at -20 C instead of ultracold","OK","not available",NA,NA,NA,"EcoAnalysts Inc.","NEON_ChlandCarotenoids_Methanol","oCvRMtztjik=","oCvRMtztjik=",NA,"20241211T172158Z","RELEASE-2025"
